image_before,image_target,image_after,mask_target
F41-F49/F47_122/images/F47_122_image_0016.npy,F41-F49/F47_122/images/F47_122_image_0016.npy,F41-F49/F47_122/images/F47_122_image_0016.npy,F41-F49/F47_122/masks/F47_122_masks_0016.npy
F41-F49/F47_122/images/F47_122_image_0017.npy,F41-F49/F47_122/images/F47_122_image_0017.npy,F41-F49/F47_122/images/F47_122_image_0017.npy,F41-F49/F47_122/masks/F47_122_masks_0017.npy
F41-F49/F47_122/images/F47_122_image_0018.npy,F41-F49/F47_122/images/F47_122_image_0018.npy,F41-F49/F47_122/images/F47_122_image_0018.npy,F41-F49/F47_122/masks/F47_122_masks_0018.npy
F41-F49/F47_122/images/F47_122_image_0019.npy,F41-F49/F47_122/images/F47_122_image_0019.npy,F41-F49/F47_122/images/F47_122_image_0019.npy,F41-F49/F47_122/masks/F47_122_masks_0019.npy
F41-F49/F47_122/images/F47_122_image_0020.npy,F41-F49/F47_122/images/F47_122_image_0020.npy,F41-F49/F47_122/images/F47_122_image_0020.npy,F41-F49/F47_122/masks/F47_122_masks_0020.npy
F41-F49/F47_122/images/F47_122_image_0021.npy,F41-F49/F47_122/images/F47_122_image_0021.npy,F41-F49/F47_122/images/F47_122_image_0021.npy,F41-F49/F47_122/masks/F47_122_masks_0021.npy
F41-F49/F47_122/images/F47_122_image_0022.npy,F41-F49/F47_122/images/F47_122_image_0022.npy,F41-F49/F47_122/images/F47_122_image_0022.npy,F41-F49/F47_122/masks/F47_122_masks_0022.npy
F41-F49/F47_122/images/F47_122_image_0023.npy,F41-F49/F47_122/images/F47_122_image_0023.npy,F41-F49/F47_122/images/F47_122_image_0023.npy,F41-F49/F47_122/masks/F47_122_masks_0023.npy
F41-F49/F47_122/images/F47_122_image_0024.npy,F41-F49/F47_122/images/F47_122_image_0024.npy,F41-F49/F47_122/images/F47_122_image_0024.npy,F41-F49/F47_122/masks/F47_122_masks_0024.npy
F41-F49/F47_122/images/F47_122_image_0025.npy,F41-F49/F47_122/images/F47_122_image_0025.npy,F41-F49/F47_122/images/F47_122_image_0025.npy,F41-F49/F47_122/masks/F47_122_masks_0025.npy
F41-F49/F47_122/images/F47_122_image_0026.npy,F41-F49/F47_122/images/F47_122_image_0026.npy,F41-F49/F47_122/images/F47_122_image_0026.npy,F41-F49/F47_122/masks/F47_122_masks_0026.npy
F41-F49/F47_122/images/F47_122_image_0027.npy,F41-F49/F47_122/images/F47_122_image_0027.npy,F41-F49/F47_122/images/F47_122_image_0027.npy,F41-F49/F47_122/masks/F47_122_masks_0027.npy
F41-F49/F47_123/images/F47_123_image_0001.npy,F41-F49/F47_123/images/F47_123_image_0001.npy,F41-F49/F47_123/images/F47_123_image_0001.npy,F41-F49/F47_123/masks/F47_123_masks_0001.npy
F41-F49/F47_123/images/F47_123_image_0002.npy,F41-F49/F47_123/images/F47_123_image_0002.npy,F41-F49/F47_123/images/F47_123_image_0002.npy,F41-F49/F47_123/masks/F47_123_masks_0002.npy
F41-F49/F47_123/images/F47_123_image_0003.npy,F41-F49/F47_123/images/F47_123_image_0003.npy,F41-F49/F47_123/images/F47_123_image_0003.npy,F41-F49/F47_123/masks/F47_123_masks_0003.npy
F41-F49/F47_123/images/F47_123_image_0004.npy,F41-F49/F47_123/images/F47_123_image_0004.npy,F41-F49/F47_123/images/F47_123_image_0004.npy,F41-F49/F47_123/masks/F47_123_masks_0004.npy
F41-F49/F47_123/images/F47_123_image_0005.npy,F41-F49/F47_123/images/F47_123_image_0005.npy,F41-F49/F47_123/images/F47_123_image_0005.npy,F41-F49/F47_123/masks/F47_123_masks_0005.npy
F41-F49/F47_123/images/F47_123_image_0006.npy,F41-F49/F47_123/images/F47_123_image_0006.npy,F41-F49/F47_123/images/F47_123_image_0006.npy,F41-F49/F47_123/masks/F47_123_masks_0006.npy
F41-F49/F47_123/images/F47_123_image_0007.npy,F41-F49/F47_123/images/F47_123_image_0007.npy,F41-F49/F47_123/images/F47_123_image_0007.npy,F41-F49/F47_123/masks/F47_123_masks_0007.npy
F41-F49/F47_123/images/F47_123_image_0008.npy,F41-F49/F47_123/images/F47_123_image_0008.npy,F41-F49/F47_123/images/F47_123_image_0008.npy,F41-F49/F47_123/masks/F47_123_masks_0008.npy
F41-F49/F47_123/images/F47_123_image_0009.npy,F41-F49/F47_123/images/F47_123_image_0009.npy,F41-F49/F47_123/images/F47_123_image_0009.npy,F41-F49/F47_123/masks/F47_123_masks_0009.npy
F41-F49/F47_123/images/F47_123_image_0010.npy,F41-F49/F47_123/images/F47_123_image_0010.npy,F41-F49/F47_123/images/F47_123_image_0010.npy,F41-F49/F47_123/masks/F47_123_masks_0010.npy
F41-F49/F47_123/images/F47_123_image_0011.npy,F41-F49/F47_123/images/F47_123_image_0011.npy,F41-F49/F47_123/images/F47_123_image_0011.npy,F41-F49/F47_123/masks/F47_123_masks_0011.npy
F41-F49/F47_123/images/F47_123_image_0012.npy,F41-F49/F47_123/images/F47_123_image_0012.npy,F41-F49/F47_123/images/F47_123_image_0012.npy,F41-F49/F47_123/masks/F47_123_masks_0012.npy
F41-F49/F47_123/images/F47_123_image_0013.npy,F41-F49/F47_123/images/F47_123_image_0013.npy,F41-F49/F47_123/images/F47_123_image_0013.npy,F41-F49/F47_123/masks/F47_123_masks_0013.npy
F41-F49/F47_123/images/F47_123_image_0014.npy,F41-F49/F47_123/images/F47_123_image_0014.npy,F41-F49/F47_123/images/F47_123_image_0014.npy,F41-F49/F47_123/masks/F47_123_masks_0014.npy
F41-F49/F47_123/images/F47_123_image_0015.npy,F41-F49/F47_123/images/F47_123_image_0015.npy,F41-F49/F47_123/images/F47_123_image_0015.npy,F41-F49/F47_123/masks/F47_123_masks_0015.npy
F41-F49/F47_123/images/F47_123_image_0016.npy,F41-F49/F47_123/images/F47_123_image_0016.npy,F41-F49/F47_123/images/F47_123_image_0016.npy,F41-F49/F47_123/masks/F47_123_masks_0016.npy
F41-F49/F47_123/images/F47_123_image_0017.npy,F41-F49/F47_123/images/F47_123_image_0017.npy,F41-F49/F47_123/images/F47_123_image_0017.npy,F41-F49/F47_123/masks/F47_123_masks_0017.npy
F41-F49/F47_123/images/F47_123_image_0018.npy,F41-F49/F47_123/images/F47_123_image_0018.npy,F41-F49/F47_123/images/F47_123_image_0018.npy,F41-F49/F47_123/masks/F47_123_masks_0018.npy
F41-F49/F47_123/images/F47_123_image_0019.npy,F41-F49/F47_123/images/F47_123_image_0019.npy,F41-F49/F47_123/images/F47_123_image_0019.npy,F41-F49/F47_123/masks/F47_123_masks_0019.npy
F41-F49/F47_123/images/F47_123_image_0020.npy,F41-F49/F47_123/images/F47_123_image_0020.npy,F41-F49/F47_123/images/F47_123_image_0020.npy,F41-F49/F47_123/masks/F47_123_masks_0020.npy
F41-F49/F47_123/images/F47_123_image_0021.npy,F41-F49/F47_123/images/F47_123_image_0021.npy,F41-F49/F47_123/images/F47_123_image_0021.npy,F41-F49/F47_123/masks/F47_123_masks_0021.npy
F41-F49/F47_123/images/F47_123_image_0022.npy,F41-F49/F47_123/images/F47_123_image_0022.npy,F41-F49/F47_123/images/F47_123_image_0022.npy,F41-F49/F47_123/masks/F47_123_masks_0022.npy
F41-F49/F47_123/images/F47_123_image_0023.npy,F41-F49/F47_123/images/F47_123_image_0023.npy,F41-F49/F47_123/images/F47_123_image_0023.npy,F41-F49/F47_123/masks/F47_123_masks_0023.npy
F41-F49/F47_123/images/F47_123_image_0024.npy,F41-F49/F47_123/images/F47_123_image_0024.npy,F41-F49/F47_123/images/F47_123_image_0024.npy,F41-F49/F47_123/masks/F47_123_masks_0024.npy
F41-F49/F47_123/images/F47_123_image_0025.npy,F41-F49/F47_123/images/F47_123_image_0025.npy,F41-F49/F47_123/images/F47_123_image_0025.npy,F41-F49/F47_123/masks/F47_123_masks_0025.npy
F41-F49/F47_123/images/F47_123_image_0026.npy,F41-F49/F47_123/images/F47_123_image_0026.npy,F41-F49/F47_123/images/F47_123_image_0026.npy,F41-F49/F47_123/masks/F47_123_masks_0026.npy
F41-F49/F47_123/images/F47_123_image_0027.npy,F41-F49/F47_123/images/F47_123_image_0027.npy,F41-F49/F47_123/images/F47_123_image_0027.npy,F41-F49/F47_123/masks/F47_123_masks_0027.npy
F41-F49/F47_124/images/F47_124_image_0001.npy,F41-F49/F47_124/images/F47_124_image_0001.npy,F41-F49/F47_124/images/F47_124_image_0001.npy,F41-F49/F47_124/masks/F47_124_masks_0001.npy
F41-F49/F47_124/images/F47_124_image_0002.npy,F41-F49/F47_124/images/F47_124_image_0002.npy,F41-F49/F47_124/images/F47_124_image_0002.npy,F41-F49/F47_124/masks/F47_124_masks_0002.npy
F41-F49/F47_124/images/F47_124_image_0003.npy,F41-F49/F47_124/images/F47_124_image_0003.npy,F41-F49/F47_124/images/F47_124_image_0003.npy,F41-F49/F47_124/masks/F47_124_masks_0003.npy
F41-F49/F47_124/images/F47_124_image_0004.npy,F41-F49/F47_124/images/F47_124_image_0004.npy,F41-F49/F47_124/images/F47_124_image_0004.npy,F41-F49/F47_124/masks/F47_124_masks_0004.npy
F41-F49/F47_124/images/F47_124_image_0005.npy,F41-F49/F47_124/images/F47_124_image_0005.npy,F41-F49/F47_124/images/F47_124_image_0005.npy,F41-F49/F47_124/masks/F47_124_masks_0005.npy
F41-F49/F47_124/images/F47_124_image_0006.npy,F41-F49/F47_124/images/F47_124_image_0006.npy,F41-F49/F47_124/images/F47_124_image_0006.npy,F41-F49/F47_124/masks/F47_124_masks_0006.npy
F41-F49/F47_124/images/F47_124_image_0007.npy,F41-F49/F47_124/images/F47_124_image_0007.npy,F41-F49/F47_124/images/F47_124_image_0007.npy,F41-F49/F47_124/masks/F47_124_masks_0007.npy
F41-F49/F47_124/images/F47_124_image_0008.npy,F41-F49/F47_124/images/F47_124_image_0008.npy,F41-F49/F47_124/images/F47_124_image_0008.npy,F41-F49/F47_124/masks/F47_124_masks_0008.npy
F41-F49/F47_124/images/F47_124_image_0009.npy,F41-F49/F47_124/images/F47_124_image_0009.npy,F41-F49/F47_124/images/F47_124_image_0009.npy,F41-F49/F47_124/masks/F47_124_masks_0009.npy
F41-F49/F47_124/images/F47_124_image_0010.npy,F41-F49/F47_124/images/F47_124_image_0010.npy,F41-F49/F47_124/images/F47_124_image_0010.npy,F41-F49/F47_124/masks/F47_124_masks_0010.npy
F41-F49/F47_124/images/F47_124_image_0011.npy,F41-F49/F47_124/images/F47_124_image_0011.npy,F41-F49/F47_124/images/F47_124_image_0011.npy,F41-F49/F47_124/masks/F47_124_masks_0011.npy
F41-F49/F47_124/images/F47_124_image_0012.npy,F41-F49/F47_124/images/F47_124_image_0012.npy,F41-F49/F47_124/images/F47_124_image_0012.npy,F41-F49/F47_124/masks/F47_124_masks_0012.npy
F41-F49/F47_124/images/F47_124_image_0013.npy,F41-F49/F47_124/images/F47_124_image_0013.npy,F41-F49/F47_124/images/F47_124_image_0013.npy,F41-F49/F47_124/masks/F47_124_masks_0013.npy
F41-F49/F47_124/images/F47_124_image_0014.npy,F41-F49/F47_124/images/F47_124_image_0014.npy,F41-F49/F47_124/images/F47_124_image_0014.npy,F41-F49/F47_124/masks/F47_124_masks_0014.npy
F41-F49/F47_124/images/F47_124_image_0015.npy,F41-F49/F47_124/images/F47_124_image_0015.npy,F41-F49/F47_124/images/F47_124_image_0015.npy,F41-F49/F47_124/masks/F47_124_masks_0015.npy
F41-F49/F47_124/images/F47_124_image_0016.npy,F41-F49/F47_124/images/F47_124_image_0016.npy,F41-F49/F47_124/images/F47_124_image_0016.npy,F41-F49/F47_124/masks/F47_124_masks_0016.npy
F41-F49/F47_124/images/F47_124_image_0017.npy,F41-F49/F47_124/images/F47_124_image_0017.npy,F41-F49/F47_124/images/F47_124_image_0017.npy,F41-F49/F47_124/masks/F47_124_masks_0017.npy
F41-F49/F47_124/images/F47_124_image_0018.npy,F41-F49/F47_124/images/F47_124_image_0018.npy,F41-F49/F47_124/images/F47_124_image_0018.npy,F41-F49/F47_124/masks/F47_124_masks_0018.npy
F41-F49/F47_124/images/F47_124_image_0019.npy,F41-F49/F47_124/images/F47_124_image_0019.npy,F41-F49/F47_124/images/F47_124_image_0019.npy,F41-F49/F47_124/masks/F47_124_masks_0019.npy
F41-F49/F47_124/images/F47_124_image_0020.npy,F41-F49/F47_124/images/F47_124_image_0020.npy,F41-F49/F47_124/images/F47_124_image_0020.npy,F41-F49/F47_124/masks/F47_124_masks_0020.npy
F41-F49/F47_124/images/F47_124_image_0021.npy,F41-F49/F47_124/images/F47_124_image_0021.npy,F41-F49/F47_124/images/F47_124_image_0021.npy,F41-F49/F47_124/masks/F47_124_masks_0021.npy
F41-F49/F47_124/images/F47_124_image_0022.npy,F41-F49/F47_124/images/F47_124_image_0022.npy,F41-F49/F47_124/images/F47_124_image_0022.npy,F41-F49/F47_124/masks/F47_124_masks_0022.npy
F41-F49/F47_124/images/F47_124_image_0023.npy,F41-F49/F47_124/images/F47_124_image_0023.npy,F41-F49/F47_124/images/F47_124_image_0023.npy,F41-F49/F47_124/masks/F47_124_masks_0023.npy
F41-F49/F47_124/images/F47_124_image_0024.npy,F41-F49/F47_124/images/F47_124_image_0024.npy,F41-F49/F47_124/images/F47_124_image_0024.npy,F41-F49/F47_124/masks/F47_124_masks_0024.npy
F41-F49/F47_124/images/F47_124_image_0025.npy,F41-F49/F47_124/images/F47_124_image_0025.npy,F41-F49/F47_124/images/F47_124_image_0025.npy,F41-F49/F47_124/masks/F47_124_masks_0025.npy
F41-F49/F47_124/images/F47_124_image_0026.npy,F41-F49/F47_124/images/F47_124_image_0026.npy,F41-F49/F47_124/images/F47_124_image_0026.npy,F41-F49/F47_124/masks/F47_124_masks_0026.npy
F41-F49/F47_124/images/F47_124_image_0027.npy,F41-F49/F47_124/images/F47_124_image_0027.npy,F41-F49/F47_124/images/F47_124_image_0027.npy,F41-F49/F47_124/masks/F47_124_masks_0027.npy
F41-F49/F47_125/images/F47_125_image_0001.npy,F41-F49/F47_125/images/F47_125_image_0001.npy,F41-F49/F47_125/images/F47_125_image_0001.npy,F41-F49/F47_125/masks/F47_125_masks_0001.npy
F41-F49/F47_125/images/F47_125_image_0002.npy,F41-F49/F47_125/images/F47_125_image_0002.npy,F41-F49/F47_125/images/F47_125_image_0002.npy,F41-F49/F47_125/masks/F47_125_masks_0002.npy
F41-F49/F47_125/images/F47_125_image_0003.npy,F41-F49/F47_125/images/F47_125_image_0003.npy,F41-F49/F47_125/images/F47_125_image_0003.npy,F41-F49/F47_125/masks/F47_125_masks_0003.npy
F41-F49/F47_125/images/F47_125_image_0004.npy,F41-F49/F47_125/images/F47_125_image_0004.npy,F41-F49/F47_125/images/F47_125_image_0004.npy,F41-F49/F47_125/masks/F47_125_masks_0004.npy
F41-F49/F47_125/images/F47_125_image_0005.npy,F41-F49/F47_125/images/F47_125_image_0005.npy,F41-F49/F47_125/images/F47_125_image_0005.npy,F41-F49/F47_125/masks/F47_125_masks_0005.npy
F41-F49/F47_125/images/F47_125_image_0006.npy,F41-F49/F47_125/images/F47_125_image_0006.npy,F41-F49/F47_125/images/F47_125_image_0006.npy,F41-F49/F47_125/masks/F47_125_masks_0006.npy
F41-F49/F47_125/images/F47_125_image_0007.npy,F41-F49/F47_125/images/F47_125_image_0007.npy,F41-F49/F47_125/images/F47_125_image_0007.npy,F41-F49/F47_125/masks/F47_125_masks_0007.npy
F41-F49/F47_125/images/F47_125_image_0008.npy,F41-F49/F47_125/images/F47_125_image_0008.npy,F41-F49/F47_125/images/F47_125_image_0008.npy,F41-F49/F47_125/masks/F47_125_masks_0008.npy
F41-F49/F47_125/images/F47_125_image_0009.npy,F41-F49/F47_125/images/F47_125_image_0009.npy,F41-F49/F47_125/images/F47_125_image_0009.npy,F41-F49/F47_125/masks/F47_125_masks_0009.npy
F41-F49/F47_125/images/F47_125_image_0010.npy,F41-F49/F47_125/images/F47_125_image_0010.npy,F41-F49/F47_125/images/F47_125_image_0010.npy,F41-F49/F47_125/masks/F47_125_masks_0010.npy
F41-F49/F47_125/images/F47_125_image_0011.npy,F41-F49/F47_125/images/F47_125_image_0011.npy,F41-F49/F47_125/images/F47_125_image_0011.npy,F41-F49/F47_125/masks/F47_125_masks_0011.npy
F41-F49/F47_125/images/F47_125_image_0012.npy,F41-F49/F47_125/images/F47_125_image_0012.npy,F41-F49/F47_125/images/F47_125_image_0012.npy,F41-F49/F47_125/masks/F47_125_masks_0012.npy
F41-F49/F47_125/images/F47_125_image_0013.npy,F41-F49/F47_125/images/F47_125_image_0013.npy,F41-F49/F47_125/images/F47_125_image_0013.npy,F41-F49/F47_125/masks/F47_125_masks_0013.npy
F41-F49/F47_125/images/F47_125_image_0014.npy,F41-F49/F47_125/images/F47_125_image_0014.npy,F41-F49/F47_125/images/F47_125_image_0014.npy,F41-F49/F47_125/masks/F47_125_masks_0014.npy
F41-F49/F47_125/images/F47_125_image_0015.npy,F41-F49/F47_125/images/F47_125_image_0015.npy,F41-F49/F47_125/images/F47_125_image_0015.npy,F41-F49/F47_125/masks/F47_125_masks_0015.npy
F41-F49/F47_125/images/F47_125_image_0016.npy,F41-F49/F47_125/images/F47_125_image_0016.npy,F41-F49/F47_125/images/F47_125_image_0016.npy,F41-F49/F47_125/masks/F47_125_masks_0016.npy
F41-F49/F47_125/images/F47_125_image_0017.npy,F41-F49/F47_125/images/F47_125_image_0017.npy,F41-F49/F47_125/images/F47_125_image_0017.npy,F41-F49/F47_125/masks/F47_125_masks_0017.npy
F41-F49/F47_125/images/F47_125_image_0018.npy,F41-F49/F47_125/images/F47_125_image_0018.npy,F41-F49/F47_125/images/F47_125_image_0018.npy,F41-F49/F47_125/masks/F47_125_masks_0018.npy
F41-F49/F47_125/images/F47_125_image_0019.npy,F41-F49/F47_125/images/F47_125_image_0019.npy,F41-F49/F47_125/images/F47_125_image_0019.npy,F41-F49/F47_125/masks/F47_125_masks_0019.npy
F41-F49/F47_125/images/F47_125_image_0020.npy,F41-F49/F47_125/images/F47_125_image_0020.npy,F41-F49/F47_125/images/F47_125_image_0020.npy,F41-F49/F47_125/masks/F47_125_masks_0020.npy
F41-F49/F47_125/images/F47_125_image_0021.npy,F41-F49/F47_125/images/F47_125_image_0021.npy,F41-F49/F47_125/images/F47_125_image_0021.npy,F41-F49/F47_125/masks/F47_125_masks_0021.npy
F41-F49/F47_125/images/F47_125_image_0022.npy,F41-F49/F47_125/images/F47_125_image_0022.npy,F41-F49/F47_125/images/F47_125_image_0022.npy,F41-F49/F47_125/masks/F47_125_masks_0022.npy
F41-F49/F47_125/images/F47_125_image_0023.npy,F41-F49/F47_125/images/F47_125_image_0023.npy,F41-F49/F47_125/images/F47_125_image_0023.npy,F41-F49/F47_125/masks/F47_125_masks_0023.npy
F41-F49/F47_125/images/F47_125_image_0024.npy,F41-F49/F47_125/images/F47_125_image_0024.npy,F41-F49/F47_125/images/F47_125_image_0024.npy,F41-F49/F47_125/masks/F47_125_masks_0024.npy
F41-F49/F47_125/images/F47_125_image_0025.npy,F41-F49/F47_125/images/F47_125_image_0025.npy,F41-F49/F47_125/images/F47_125_image_0025.npy,F41-F49/F47_125/masks/F47_125_masks_0025.npy
F41-F49/F47_125/images/F47_125_image_0026.npy,F41-F49/F47_125/images/F47_125_image_0026.npy,F41-F49/F47_125/images/F47_125_image_0026.npy,F41-F49/F47_125/masks/F47_125_masks_0026.npy
F41-F49/F47_125/images/F47_125_image_0027.npy,F41-F49/F47_125/images/F47_125_image_0027.npy,F41-F49/F47_125/images/F47_125_image_0027.npy,F41-F49/F47_125/masks/F47_125_masks_0027.npy
F41-F49/F47_126/images/F47_126_image_0001.npy,F41-F49/F47_126/images/F47_126_image_0001.npy,F41-F49/F47_126/images/F47_126_image_0001.npy,F41-F49/F47_126/masks/F47_126_masks_0001.npy
F41-F49/F47_126/images/F47_126_image_0002.npy,F41-F49/F47_126/images/F47_126_image_0002.npy,F41-F49/F47_126/images/F47_126_image_0002.npy,F41-F49/F47_126/masks/F47_126_masks_0002.npy
F41-F49/F47_126/images/F47_126_image_0003.npy,F41-F49/F47_126/images/F47_126_image_0003.npy,F41-F49/F47_126/images/F47_126_image_0003.npy,F41-F49/F47_126/masks/F47_126_masks_0003.npy
F41-F49/F47_126/images/F47_126_image_0004.npy,F41-F49/F47_126/images/F47_126_image_0004.npy,F41-F49/F47_126/images/F47_126_image_0004.npy,F41-F49/F47_126/masks/F47_126_masks_0004.npy
F41-F49/F47_126/images/F47_126_image_0005.npy,F41-F49/F47_126/images/F47_126_image_0005.npy,F41-F49/F47_126/images/F47_126_image_0005.npy,F41-F49/F47_126/masks/F47_126_masks_0005.npy
F41-F49/F47_126/images/F47_126_image_0006.npy,F41-F49/F47_126/images/F47_126_image_0006.npy,F41-F49/F47_126/images/F47_126_image_0006.npy,F41-F49/F47_126/masks/F47_126_masks_0006.npy
F41-F49/F47_126/images/F47_126_image_0007.npy,F41-F49/F47_126/images/F47_126_image_0007.npy,F41-F49/F47_126/images/F47_126_image_0007.npy,F41-F49/F47_126/masks/F47_126_masks_0007.npy
F41-F49/F47_126/images/F47_126_image_0008.npy,F41-F49/F47_126/images/F47_126_image_0008.npy,F41-F49/F47_126/images/F47_126_image_0008.npy,F41-F49/F47_126/masks/F47_126_masks_0008.npy
F41-F49/F47_126/images/F47_126_image_0009.npy,F41-F49/F47_126/images/F47_126_image_0009.npy,F41-F49/F47_126/images/F47_126_image_0009.npy,F41-F49/F47_126/masks/F47_126_masks_0009.npy
F41-F49/F47_126/images/F47_126_image_0010.npy,F41-F49/F47_126/images/F47_126_image_0010.npy,F41-F49/F47_126/images/F47_126_image_0010.npy,F41-F49/F47_126/masks/F47_126_masks_0010.npy
F41-F49/F47_126/images/F47_126_image_0011.npy,F41-F49/F47_126/images/F47_126_image_0011.npy,F41-F49/F47_126/images/F47_126_image_0011.npy,F41-F49/F47_126/masks/F47_126_masks_0011.npy
F41-F49/F47_126/images/F47_126_image_0012.npy,F41-F49/F47_126/images/F47_126_image_0012.npy,F41-F49/F47_126/images/F47_126_image_0012.npy,F41-F49/F47_126/masks/F47_126_masks_0012.npy
F41-F49/F47_126/images/F47_126_image_0013.npy,F41-F49/F47_126/images/F47_126_image_0013.npy,F41-F49/F47_126/images/F47_126_image_0013.npy,F41-F49/F47_126/masks/F47_126_masks_0013.npy
F41-F49/F47_126/images/F47_126_image_0014.npy,F41-F49/F47_126/images/F47_126_image_0014.npy,F41-F49/F47_126/images/F47_126_image_0014.npy,F41-F49/F47_126/masks/F47_126_masks_0014.npy
F41-F49/F47_126/images/F47_126_image_0015.npy,F41-F49/F47_126/images/F47_126_image_0015.npy,F41-F49/F47_126/images/F47_126_image_0015.npy,F41-F49/F47_126/masks/F47_126_masks_0015.npy
F41-F49/F47_126/images/F47_126_image_0016.npy,F41-F49/F47_126/images/F47_126_image_0016.npy,F41-F49/F47_126/images/F47_126_image_0016.npy,F41-F49/F47_126/masks/F47_126_masks_0016.npy
F41-F49/F47_126/images/F47_126_image_0017.npy,F41-F49/F47_126/images/F47_126_image_0017.npy,F41-F49/F47_126/images/F47_126_image_0017.npy,F41-F49/F47_126/masks/F47_126_masks_0017.npy
F41-F49/F47_126/images/F47_126_image_0018.npy,F41-F49/F47_126/images/F47_126_image_0018.npy,F41-F49/F47_126/images/F47_126_image_0018.npy,F41-F49/F47_126/masks/F47_126_masks_0018.npy
F41-F49/F47_126/images/F47_126_image_0019.npy,F41-F49/F47_126/images/F47_126_image_0019.npy,F41-F49/F47_126/images/F47_126_image_0019.npy,F41-F49/F47_126/masks/F47_126_masks_0019.npy
F41-F49/F47_126/images/F47_126_image_0020.npy,F41-F49/F47_126/images/F47_126_image_0020.npy,F41-F49/F47_126/images/F47_126_image_0020.npy,F41-F49/F47_126/masks/F47_126_masks_0020.npy
F41-F49/F47_126/images/F47_126_image_0021.npy,F41-F49/F47_126/images/F47_126_image_0021.npy,F41-F49/F47_126/images/F47_126_image_0021.npy,F41-F49/F47_126/masks/F47_126_masks_0021.npy
F41-F49/F47_126/images/F47_126_image_0022.npy,F41-F49/F47_126/images/F47_126_image_0022.npy,F41-F49/F47_126/images/F47_126_image_0022.npy,F41-F49/F47_126/masks/F47_126_masks_0022.npy
